,product_id,Brand,Name,Description,recommended,not_recommended,overall_rating,Family,Scent,Notes,brand_name,max_review,User1,User2,User3,User4,User5,User6,User7,User8,User9,User10,User11,User12,User13,User14,User15,User16,User17,User18,User19,User20,User21,User22,User23,User24,User25,User26,User27,User28,User29,User30,User31,User32,User33,User34,User35,User36,User37,User38,User39,User40,User41,User42,User43,User44,User45,User46,User47,User48,User49,User50,User51,User52,User53,User54,User55,User56,User57,User58,User59,User60,User61,User62,User63,User64,User65,User66,User67,User68,User69,User70,User71,User72,User73,User74,User75,User76,User77,User78,User79,User80,User81,User82,User83,User84,User85,User86,User87,User88,User89,User90,User91,User92,User93,User94,User95,User96,User97,User98,User99,User100
502,P475152,Prada,Luna Rossa Ocean Eau de Toilette,"Fragrance Family: Earthy & WoodyScent Type: Citrus & WoodsKey Notes: Bergamot Essence, Iris Absolute, Vetiver EssenceFragrance Description: An aquatic men's cologne fusing refreshing bergamot with sensual vetiver and elegant iris. Sourced through molecular distillation, the addictive notes create a distinctly masculine yet fresh scent for men.About the Bottle: The iconic men's fragrance bottle is lacquered in graduated blues, a reference to the intriguing reflections of water complimented by the signature red Prada line, a symbol of innovation.About the Fragrance: Inspired by the depths of the ocean, master perfumers Anne Flipo and Carlos Benaim augmented their collaboration through technology, co-creating an aquatic cologne for men from both sides of the Atlantic.",1024,34,4.706,Earthy & Woody,Citrus & Woods,"Bergamot Essence, Iris Absolute, Vetiver Essence","Prada, Luna Rossa Ocean Eau de Toilette",1058,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
503,P480294,DOLCE & GABBANA,Dolce Lily Eau De Toilette Travel Spray,"Fragrance Family: FloralsScent Type: Fruity FloralKey Notes: Passion Fruit Accord, Pink Lily Accord, MusksFragrance Description: A luminous addition to the Dolce fragrance collection, this bright, fruity floral combines a delicate signature pink-lily accord with exotic passion fruit atop a base of soft, sensual musks.",3,3,3.6667,Floral,Fruity Florals,"Passion Fruit Accord, Pink Lily Accord, Musks","DOLCE & GABBANA, Dolce Lily Eau De Toilette Travel Spray",6,5,5,2,4,3,3,5,5,2,4,3,3,5,5,2,4,3,3,5,5,2,4,3,3,5,5,2,4,3,3,5,5,2,4,3,3,5,5,2,4,3,3,5,5,2,4,3,3,5,5,2,4,3,3,5,5,2,4,3,3,5,5,2,4,3,3,5,5,2,4,3,3,5,2,4,3,3,5,5,2,4,3,3,5,5,2,4,3,3,5,5,2,4,3,3,5,5,2,4,3
504,P477475,OTHERLAND,Sacred Dusk Vegan Candle,"Fragrance Family: Warm & SpicyScent Type: Woody SpicesKey Notes: Palo Santo, Cypress Bark, Crimson IncenseBurn Time: 55 HoursFragrance Description: The Sacred Dusk Vegan Candle arrives as the golden winter sun sets on stained glass and stone, while notes of palo santo swirls and incense embers linger. About the Candle: This candle is meticulously crafted from wick to wax, and like other OTHERLAND candles, it is hand-poured into reusable glass jars and highly fragranced for a strong scent throw. It is also vegan, paraben-free, and phthalate-free.",3,3,3.3333,Warm & Spicy,Woody Spices,"Palo Santo, Cypress Bark, Crimson IncenseBurn Time: 55 Hours","OTHERLAND, Sacred Dusk Vegan Candle",6,1,5,2,5,5,2,1,5,2,5,5,2,1,5,2,5,5,2,1,5,2,5,5,2,1,5,2,5,5,2,1,5,2,5,5,2,1,5,2,5,5,2,1,5,2,5,5,2,1,5,2,5,5,2,1,5,2,5,5,2,1,5,2,5,5,2,1,5,2,5,5,2,5,2,5,5,2,1,5,2,5,5,2,1,5,2,5,5,2,1,5,2,5,5,2,1,5,2,5,5
505,P465785,OTHERLAND,Black Velvet Jasmine Vegan Candle,"What it is: A highly fragranced, clean-burning, vegan scented candle with luxurious floral notes of alpine violet, iris woods, and night-blooming jasmine.Fragrance Family: FloralsScent Type: Classic FloralsKey Notes: Alpine Violet, Iris Woods, Midnight JasmineFragrance Description: Black Velvet is a midnight soirée of alpine violet and night-blooming jasmine. This candle is best paired with champagne and a twirl on the dance floor. It is meticulously crafted from wick to wax, and like other OTHERLAND candles, it is hand-poured into reusable glass jars and highly fragranced for a strong scent throw. The burn time for this candle is approximately 55 hours.",5,3,4.0,Floral,Classic Florals,"Alpine Violet, Iris Woods, Midnight Jasmine","OTHERLAND, Black Velvet Jasmine Vegan Candle",8,5,5,2,2,5,3,5,5,2,2,5,3,5,5,2,2,5,3,5,5,2,2,5,3,5,5,2,2,5,3,5,5,2,2,5,3,5,5,2,2,5,3,5,5,2,2,5,3,5,5,2,2,5,3,5,5,2,2,5,3,5,5,2,2,5,3,5,5,2,2,5,3,5,2,2,5,3,5,5,2,2,5,3,5,5,2,2,5,3,5,5,2,2,5,3,5,5,2,2,5
506,P477462,OTHERLAND,Moonstruck Vegan Candle,"Fragrance Family: Warm & SpicyScent Type: Woody SpicesKey Notes: Sweet Myrrh, Smoked Birch, White MahoganyBurn Time: 55 HoursFragrance Description: The Moonstruck Vegan Candle transports you to a secret solstice stargaze. It contains notes of birch and white mahogany. About the Candle: This candle is meticulously crafted from wick to wax, and like other OTHERLAND candles, it is hand-poured into reusable glass jars and highly fragranced for a strong scent throw. It is also vegan, paraben-free, and phthalate-free.",2,5,2.5714,Warm & Spicy,Woody Spices,"Sweet Myrrh, Smoked Birch, White MahoganyBurn Time: 55 Hours","OTHERLAND, Moonstruck Vegan Candle",7,2,1,5,1,1,3,2,1,5,1,1,3,2,1,5,1,1,3,2,1,5,1,1,3,2,1,5,1,1,3,2,1,5,1,1,3,2,1,5,1,1,3,2,1,5,1,1,3,2,1,5,1,1,3,2,1,5,1,1,3,2,1,5,1,1,3,2,1,5,1,1,3,1,5,1,1,3,2,1,5,1,1,3,2,1,5,1,1,3,2,1,5,1,1,3,2,1,5,1,1
507,P475939,FORVR Mood,Mini Gingerbread Traphouse Candle,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Marshmallow Fluff, Cinnamon, Vanilla BeanFragrance Description: The Gingerbread Traphouse Candle takes the traditional gingerbread scent to the next level with yummy notes of marshmallow fluff and buttercream fused with bites of clove bark and smooth cashmere.",3,3,3.3333,Warm & Spicy,Warm & Sweet Gourmands,"Marshmallow Fluff, Cinnamon, Vanilla Bean","FORVR Mood, Mini Gingerbread Traphouse Candle",6,1,5,2,5,2,5,1,5,2,5,2,5,1,5,2,5,2,5,1,5,2,5,2,5,1,5,2,5,2,5,1,5,2,5,2,5,1,5,2,5,2,5,1,5,2,5,2,5,1,5,2,5,2,5,1,5,2,5,2,5,1,5,2,5,2,5,1,5,2,5,2,5,5,2,5,2,5,1,5,2,5,2,5,1,5,2,5,2,5,1,5,2,5,2,5,1,5,2,5,2
508,P480464,The 7 Virtues,Peace Perfume Discovery Set,"Set Description: These perfumes build peace. They provide dignity and meaningful employment in communities rebuilding after war or strife. Discover this set of seven mini perfumes made with ethically sourced essential oils from Haiti, Afghanistan, Rwanda, India, Egypt and Madagascar. About the Fragrance: Vanilla Woods: An intoxicating perfume with a dash of fresh pear, a big rose heart note, and long-lasting finish of vanilla and gourmand caramel infused with warm amber. With sustainably sourced vanilla from Madagascar. 

Lotus Pear: This fruity floral scent is a happy, flirty perfume with a lingering sweet freshness. Juicy sweet Williams pear and peach meet soft florals of upcycled rose and orange flower, jasmine, lotus flower, and gardenia. With sustainably sourced geranium from Egypt. 


Santal Vanille: This perfume is reminiscent of a cashmere sweater, wrapped in creamy coconut, aromatic vanilla, and infused with warm myrrh, and the long-lasting notes of rich sandalwood leave a lingering impression. With sustainably sourced sandalwood from Sri Lanka. Blackberry Lily: A sensuous perfume featuring a blend of jammy blackberry and cassis top notes; big heart notes of rose, lily of the valley, geranium, and devana; and base notes of organic vetiver, warm amber, and caramel. With sustainably sourced vetiver from Haiti. Patchouli Citrus: Wildly complimentary heart notes of sweet peony and rose geranium, with base notes of sandalwood and amber. With sustainably sourced patchouli from Rwanda. Jasmine Neroli: An evocative blend of healing neroli and soft honeysuckle, anchored by base notes of labdanum and amber. With sustainably sourced jasmine from India. Rose Amber: An adventurous perfume with heart notes of warm cinnamon and crisp lavender, anchored by base notes of sensual sandalwood and vanilla. With sustainably sourced rose from Afghanistan. MAKE PERFUME NOT WAR is the mantra at The 7 Virtues. The perfumes are made with natural, organic and fair trade essential oils supporting families in nations rebuilding after war or strife. The 7 Virtues clean perfumes are made without phthalates, parabens, sulfates, formaldehydes, and UV inhibitors. All formulations are Leaping-Bunny certified, cruelty-free, and vegan. All of The 7 Virtues’s perfumes are infused with sugar cane alcohol and contain between 22-30% fragrance oils.


These hypoallergenic and cruelty-free perfumes are infused with sugar cane alcohol. They are Peta-Bunny- and Leaping-Bunny-certified cruelty-free and vegan. Made without phthalates, parabens, sulfates, formaldehyde, or UV inhibitors. Normally an Eau de Parfum contains 10-15% fragrances oils. The 7 Virtues perfumes contain 22% - 25% fragrances oils including organic, sustainably sourced and upcycled natural oils.


This Set Contains:- 7x 0.06 oz/ 1.7 mL eau de parfums in Vanilla Woods, Lotus Pear, Santal Vanille, Blackberry Lily, Patchouli Citrus, Jasmine Neroli, Rose Amber",131,13,4.5903,Unknown,Unknown,Unknown,"The 7 Virtues, Peace Perfume Discovery Set",144,4,2,5,3,5,4,4,2,5,3,5,4,4,2,5,3,5,4,4,2,5,3,5,4,4,2,5,3,5,4,4,2,5,3,5,4,4,2,5,3,5,4,4,2,5,3,5,4,4,2,5,3,5,4,4,2,5,3,5,4,4,2,5,3,5,4,4,2,5,3,5,4,2,5,3,5,4,4,2,5,3,5,4,4,2,5,3,5,4,4,2,5,3,5,4,4,2,5,3,5
509,P461533,Sol de Janeiro,Mini SOL Cheirosa ’62 Eau de Parfum,"Fragrance Family: Warm & SpicyScent Type: Warm & Sweet GourmandsKey Notes: Salted Caramel, Pistachio, VanillaFragrance Description: This is the scent of summer, beloved in the iconic Brazilian Bum Bum Cream. Blended with addictive gourmand notes of salted caramel, pistachio, jasmine, and vanilla, this boldly delicious fragrance always inspires compliments and curiosity. Prepare to want more and more. About the Bottle: Inspired by the golden sun in Rio, the faceted cap catches the light, creating a dream dance of shimmered rays and sparks of joy. The rounded curve of glass invites touch while holding the full-bodied fragrance within.About the Fragrance: In Brazil, to be cheirosa means to smell incredibly delicious. Everyone notices and everyone wants to be cheirosa. It’s a way of life and a way of loving life. Celebrating summer and all the sounds and sensations of Brazil, SOL Cheirosa ’62 is brimming with joy as it touches all the senses.",427,242,3.6966,Warm & Spicy,Warm & Sweet Gourmands,"Salted Caramel, Pistachio, Vanilla","Sol de Janeiro, Mini SOL Cheirosa ’62 Eau de Parfum",667,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
510,P398665,Armani Beauty,Acqua Di Gio Profumo,"Fragrance Family: Earthy & Woody Scent Type: Citrus & Woods Key Notes: Marine Notes, Patchouli, IncenseFragrance Description: Sophisticated and intense, this aromatic cologne pairs marine accords and fresh bergamot with patchouli and incense, creating a captivating fragrance for men. About the Bottle: The luxe cologne comes in a matte black bottle with silver accents. About the Fragrance: Inspired by volcanic rock and deep ocean waters, Acqua Di Gio Profumo is sensual, iconic, and adventurous.",35,1,4.74,Earthy & Woody,Citrus & Woods,"Marine Notes, Patchouli, Incense","Armani Beauty, Acqua Di Gio Profumo",50,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5
511,P474819,CLEAN RESERVE,Reserve - Perfume Discovery Set,"Set Description: Radiant Nectar captures the essence of pear nectar and a summer day.Acqua Neroli is inspired by Mediterranean citrus breezes. Warm Cotton Reserve is like slipping into freshly laundered cotton sheets. Rain Reserve captures the dewy scent that lingers in the air after a lush rainfall. Skin Reserve is the perfect ""close to the skin"" scent with a soft sweetness. Lush Fleur is a watery floral perfume, as delicate as flower petals and sheer butterfly wings. Sel Santal is the ultimate unisex perfume to add a little spice in your life.Solar Bloom captures the ""perfect day at the beach"" with radiant florals and sensual coconut.This Set Contains:- 8 x 0.05 oz/ 1.5 mL eau de parfums in Radiant Nectar, Acqua Neroli, Warm Cotton Reserve, Rain Reserve, Skin Reserve, Sel Santal, Solar Bloom, Lush Fleur",8,9,3.1765,Unknown,Unknown,Unknown,"CLEAN RESERVE, Reserve - Perfume Discovery Set",17,3,5,1,1,3,5,3,5,1,1,3,5,3,5,1,1,3,5,3,5,1,1,3,5,3,5,1,1,3,5,3,5,1,1,3,5,3,5,1,1,3,5,3,5,1,1,3,5,3,5,1,1,3,5,3,5,1,1,3,5,3,5,1,1,3,5,3,5,1,1,3,5,5,1,1,3,5,3,5,1,1,3,5,3,5,1,1,3,5,3,5,1,1,3,5,3,5,1,1,3
512,P447761,PHLUR,Ameline Eau de Parfum Travel Spray,"Fragrance Family: FloralScent Type: Classic FloralKey Notes: Italian Bergamot, Rose, SandalwoodFragrance Description: Sparkling Italian bergamot opens up into peppery, not powdery, pure rose absolute before settling into warm patchouli and sandalwood. Provocative, evocative, and undeniably fresh, Améline is no wallflower.About the Bottle: Améline is contained in a tinted-pink, translucent glass bottle. PHLUR fragrances are made with no additional dyes. The fragrance bottle features a porcelain cap with magnetic closure.About the Fragrance: This is not your mother’s rose. A modern interpretation on an iconic classic, Améline is a rose reinvented.Clean at SephoraClean at Sephora is a curation of brands committed to evolving the beauty industry. When you see our Clean seal, you can be sure this brand's products are formulated without certain ingredients that are potentially harmful to human health and the environment and also address ingredients clients are concerned about, including phthalates, formaldehyde or formaldehyde releasers, oxybenzone and octinoxate, hydroquinone, triclosan, coal tar, methylisothiazolinone and methylchloroisothiazolinone, insoluble plastic microbeads, and more. For the full list, check out the Ingredients tab.",3,5,2.625,Floral,Classic Florals,"Italian Bergamot, Rose, Sandalwood","PHLUR, Ameline Eau de Parfum Travel Spray",8,4,3,2,1,5,2,4,3,2,1,5,2,4,3,2,1,5,2,4,3,2,1,5,2,4,3,2,1,5,2,4,3,2,1,5,2,4,3,2,1,5,2,4,3,2,1,5,2,4,3,2,1,5,2,4,3,2,1,5,2,4,3,2,1,5,2,4,3,2,1,5,2,3,2,1,5,2,4,3,2,1,5,2,4,3,2,1,5,2,4,3,2,1,5,2,4,3,2,1,5
513,P481707,Givenchy,Gentleman Eau de Parfum Réserve Privée,"Fragrance Family: Warm & SpicyScent Type: Cool SpicesKey Notes: Whisky Absolut, Iris Concrete, CedarwoodFragrance Description: This intense cologne is inspired by whisky that blends floral notes with woody depths. This men’s cologne opens with a heady duo of iris and amber woods. The whisky absolute is crafted using barley from a refined Scottish distillery, infusing the fragrance with smooth elegance and refinement.About the Bottle: The new eau de parfum Réserve Privée bottle is inspired by whisky and reveals its ambery juice through a deep black gradient.About the Fragrance: This perfume was born from the meeting between master perfumers and a whisky’s master distiller. This cologne for men combines a note of iris and a powerful woody ambery signature scent.",239,13,4.6111,Warm & Spicy,Cool Spices,"Whisky Absolut, Iris Concrete, Cedarwood","Givenchy, Gentleman Eau de Parfum Réserve Privée",252,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
514,P482660,Armani Beauty,Acqua di Gio Eau de Parfum,"Fragrance Family: FreshScent Type: Fresh AquaticsKey Notes: Marine, Lavender, PatchouliFragrance Description: Acqua di Giò Eau de Parfum is a long-lasting cologne for men where marine notes blend with mandarin, sage, vetiver, and patchouli. This men’s fragrance is captured in a refillable bottle and is perfect for lovers of the classic Acqua di Giò olfaction who seek something more intense and long-lasting.About the Bottle: This masculine, elegant, transparent men's cologne bottle is filled with an uncolored, crystalline fragrance and is topped with a dark wood cap, evoking the design’s balance of architecture and nature. This precious, refillable bottle is designed to last; each format of Acqua di Giò Eau de Parfum—40 mL, 75 mL, or 125 mL—is designed to be unscrewed and refilled at home with the 150 mL refill bottle (sold separately).About the Fragrance: Giorgio Armani Acqua di Giò Eau de Parfum is a men’s cologne for the future that is a statement of sustainability focusing on four key pillars: eco-conception of the cologne bottle, refill ability in all sizes, natural and sustainably sourced ingredients, and forest preservation programs in Guatemala.",787,31,4.6846,Fresh,Fresh Aquatics,"Marine, Lavender, Patchouli","Armani Beauty, Acqua di Gio Eau de Parfum",818,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5
515,P481377,FORVR Mood,Mini Candle Gift Set- Your Sign To Shine,"Set Description: This is a set of four mini candles. Candles have a burn time of up to 10 hours each.



Fragrance Description: 
Burning Bridges contains sparkling notes of grapefruit, sweet moments of cassis, and smooth textures of musk and vanilla.
Chasing Waterfalls contains exotic notes of bergamot, sweet moments of camelia, and smooth textures of sandalwood and caramelized vanilla.
Musta Been the Wind contains sparkling notes of blackberry, sweet moments of pansy, and smooth textures of musk, patchouli, and vanilla.
NOT Down to Earth contains soothing notes of eucalyptus, spicy moments of clove and cinnamon, and warm textures of olibanum, sandalwood, and vanilla.

This Set Contains:- 4 x 2.5 oz/ 70 g candles in Musta Been the Wind, Chasing Waterfalls, Burning Bridges, Not Down to Earth",4,7,2.9091,Unknown,Unknown,Unknown,"FORVR Mood, Mini Candle Gift Set- Your Sign To Shine",11,2,1,2,5,5,1,2,1,2,5,5,1,2,1,2,5,5,1,2,1,2,5,5,1,2,1,2,5,5,1,2,1,2,5,5,1,2,1,2,5,5,1,2,1,2,5,5,1,2,1,2,5,5,1,2,1,2,5,5,1,2,1,2,5,5,1,2,1,2,5,5,1,1,2,5,5,1,2,1,2,5,5,1,2,1,2,5,5,1,2,1,2,5,5,1,2,1,2,5,5
516,P431161,Maison Louis Marie,No.04 Bois de Balincourt Perfume Oil,"Fragrance Family: Earthy & WoodyScent Type: Warm WoodsKey Notes: Sandalwood, Vetiver, Amber WoodAbout: Maison Louis Marie composes delicate scents to enchant your lifestyle with a botanical tradition since 1792. This scent is a sandalwood fragrance with a dominant cedarwood and sandalwood accord supplemented by a spicy cinnamon nutmeg complex and an earthy vetiver note.What else you need to know: Louis Marie Aubert du Petit Thouars was a pioneer in French botanical history. Marie du Petit Thouars continues his legacy by creating luxurious products that focus on illustrious scents imbued with unique floral fragrances. All of her creations are phthalate-, paraben-, sulfate- and cruelty-free.
 Clean + Planet Positive at Sephora
When you see our Clean + Planet Positive seal, this brand's products are formulating without certain ingredients that are potentially harmful to human health and environment. They also address ingredients clients are concerned about, including phthalates, formaldehyde or formaldehyde releasers, oxybenzone and octinoxate, hydroquinone, triclosan, coal tar, methylisothiazolinone and methylchloroisothiazolinone, insoluble plastic microbeads, and more: For the full list, check out the Ingredients tab.On top of meeting the Clean at Sephora formulated without list, these brands are on a mission to do right by your routine and the planet by making climate commitments and focusing on sustainable sourcing, responsible packaging, and environmental giving.",139,40,4.1899,Earthy & Woody,Warm Woods,Unknown,"Maison Louis Marie, No.04 Bois de Balincourt Perfume Oil",179,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5,1,5,5,5,5,5
517,P480633,The 7 Virtues,Lotus Pear Eau de Parfum,"Fragrance Family: FloralsScent Type: Fruity FloralKey Notes: Williams Pear, Lotus Flower, and GardeniaFragrance Description: This fruity-floral scent is a happy, flirty perfume with a lingering, sweet freshness. Juicy Williams pear and peach meet upcycled rose, lotus, gardenia, and sustainably sourced geranium from Egypt. Partnering with Days for Girls, this perfume helps advance menstrual equity for 700 young women in Nepal.About the Bottle: The 7 Virtues teamed up to support Days for Girls, an international organization that advances menstrual equity, health, dignity, and opportunity for women and girls, transforming periods into pathways. The launch of Lotus Pear will help end period poverty for 700 girls and young women in Nepal. ""Make perfume not war"" is the mantra at The 7 Virtues. The perfumes are made with natural, fair-trade essential oils supporting families in nations rebuilding after war or strife. The 7 Virtues believes transparency is key, so—visible through the perfume itself—you can read where the fragrance oils were sourced from and the aromatherapy healing benefits of each. The 7 Virtues Clean + Planet Positive perfumes are made without phthalates, parabens, sulfates, formaldehydes, and UV inhibitors. All formulations are Leaping Bunny certified, cruelty-free, and vegan.The beautiful 3D artwork of the Williams pear and lotus flower was designed by the popular Colombian artist, Daniel Aristizábal Arias. The lotus flower symbolizes rebirth, that we can reinvent ourselves and blossom. The Williams pear is from Highgrove in England, where chemists design The 7 Virtues’ creations and are influenced by the local fruits and florals.About the Fragrance: Lotus Pear offers aromatherapeutic benefits of improving focus, balancing mood, and offering a feeling of bliss. This hypoallergenic perfume is infused with sugarcane alcohol and made with 22 percent fragrance oils for a long-lasting, clean scent.Clean + Planet Positive at SephoraWhen you see our Clean + Planet Positive seal, this brand's products are formulated without certain ingredients that are potentially harmful to human health and environment. They also address ingredients clients are concerned about, including phthalates, formaldehyde or formaldehyde releasers, oxybenzone and octinoxate, hydroquinone, triclosan, coal tar, methylisothiazolinone and methylchloroisothiazolinone, insoluble plastic microbeads, and more: For the full list, check out the Ingredients tab. On top of meeting the Clean at Sephora formulated without list, these brands are on a mission to do right by your routine and the planet by making climate commitments and focusing on sustainable sourcing, responsible packaging, and environmental giving.",215,23,4.5462,Floral,Fruity Florals,"Williams Pear, Lotus Flower, and Gardenia","The 7 Virtues, Lotus Pear Eau de Parfum",238,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3,5,5,4,3,5,3
518,P480335,NEST New York,Perfume Rollerball Set,"Set Description: Golden Nectar Mini Rollerball: This floral gourmand fragrance blends the warmth of golden orchid and sueded amber with notes of creamy vanilla and velvety musk to create a seductive symphony for the senses.Indigo Mini Rollerball: This exotic Eau de Parfum is an exploration of the Mediterranean with notes of Italian lemon, orange bergamot, Moroccan tea, Kashmir wood, and wild figs from the South of France.Wild Poppy Mini Rollerball: This spirited, fruity floral Eau de Parfum captures the evolution of a poppy flower from bud to blossom by blending Rose de Grasse and hints of Himalayan jasmine with the luscious aromas of pear, raspberry, and apricot.This Set Contains:- 3 x 0.1 oz/ 6 mL Mini Rollerball Perfumes in Golden Nectar, Indigo, and Wild Poppy",16,1,4.5294,Unknown,Unknown,Unknown,"NEST New York, Perfume Rollerball Set",17,2,5,5,3,5,3,2,5,5,3,5,3,2,5,5,3,5,3,2,5,5,3,5,3,2,5,5,3,5,3,2,5,5,3,5,3,2,5,5,3,5,3,2,5,5,3,5,3,2,5,5,3,5,3,2,5,5,3,5,3,2,5,5,3,5,3,2,5,5,3,5,3,5,5,3,5,3,2,5,5,3,5,3,2,5,5,3,5,3,2,5,5,3,5,3,2,5,5,3,5
519,P484038,Carolina Herrera,Mini Good Girl Eau de Parfum,"Fragrance Family: FloralScent Type: Warm FloralsKey Notes: Tuberose, Jasmine, Tonka BeanFragrance Description: The ultimate femme fatale fragrance, Good Girl Eau de Parfum combines notes of sensual jasmine and seductive tonka bean. It's never been so good to be bad.About the Bottle: It’s everything you love about the Good Girl Eau de Parfum bottle—in a mini format.",463,54,4.4982,Floral,Warm Florals,"Tuberose, Jasmine, Tonka Bean","Carolina Herrera, Mini Good Girl Eau de Parfum",546,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5,5,4,4,5,5,5
520,P483112,Armani Beauty,My Way Floral Eau de Parfum Travel Spray,"Fragrance Family: FloralsScent Type: Classic FloralsKey Notes: Petitgrain, Tuberose, VanillaFragrance Description: This fresh fragrance opens with zesty green mandarin and bright orange blossom. In the heart, rich neroli oil magnifies whiffs of tuberose, while a base of white musk envelopes a bourbon-vanilla infusion. About the Fragrance: The vanilla in My Way Floral is cultivated via programs in Madagascar that support communities through fair trade. Devoted to environmental protection, Armani Beauty has helped preserve over 25,000 acres of primary forest since My Way’s launch.",974,70,4.5268,Floral,Classic Florals,"Petitgrain, Tuberose, Vanilla","Armani Beauty, My Way Floral Eau de Parfum Travel Spray",1044,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5
521,P428500,Dior,Sauvage Eau de Parfum,"Fragrance Family: Earthy & WoodyScent Type: Citrus & WoodsKey Notes: Bergamot, Vanilla, NutmegFragrance Description: Sauvage exudes sensual and mysterious facets. Calabrian bergamot adds spicy notes for fullness and sensuality as nutmeg is wrapped in smoky accents of vanilla absolute. This men's cologne is inspired by the magic hour of twilight in the desert, a moment when nature awakes, setting the sky ablaze.About the Bottle: The pure, pared-down bottle features a signature Dior design with each detail carefully studied. It is a luxurious object resulting from years of technical research and development.About the Fragrance: ""I didn't create Eau de Parfum Sauvage by working on power. Its signature is already very identifiable. It was not a matter of exaggerating or saturating the composition. I was striving more to enrich each of the dominant notes to give it a new color.""—François Demachy, Dior Perfumer-Creator",621,46,4.5817,Earthy & Woody,Citrus & Woods,"Bergamot, Vanilla, Nutmeg","Dior, Sauvage Eau de Parfum",667,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
